nm0073612,Simon Beresford,Simon Beresford,,,,,,
nm0073850,Michael Berg,Michael Berg,,,,,,
nm0073688,Alec Berg,Alec Berg,185,,,,,
nm0073875,Quirin Berg,Quirin Berg,,"March 1, 1978 in Munich, Bavaria, Germany",1978-03-01,"Munich, Bavaria, Germany",,
nm0074165,Elizabeth Berger,Elizabeth Berger,,,,,,
nm0074100,Albert Berger,Albert Berger,,,,,,
nm0074141,Christian Berger,Christian Berger,,"1945 in Innsbruck, Tyrol, Austria","1945 in Innsbruck, Tyrol, Austria","Innsbruck, Tyrol, Austria",,
nm0074184,Glenn Berger,Glenn Todd Berger,,"August 26, 1969 in Smithtown, New York, USA",1969-08-26,"Smithtown, New York, USA",,
nm0074311,Pablo Berger,Pablo Berger,,"1963 in Bilbao, Vizcaya, País Vasco, Spain","1963 in Bilbao, Vizcaya, País Vasco, Spain","Bilbao, Vizcaya, País Vasco, Spain",,
nm0074445,Jean-François Bergeron,Jean-François Bergeron,,,,,,
nm0074488,Paul Mayeda Berges,Paul Mayeda Berges,,"September 11, 1968 in Los Angeles, California, USA",1968-09-11,"Los Angeles, California, USA",,
nm0080327,Robin Bhatt,Robin Bhatt,,,,,,
nm0074851,Ram Bergman,Ram Bergman,,,,,,
nm0075276,Michael Berk,Michael Jerome Berk,,,,,,
nm0075528,Greg Berlanti,Gregory G. Berlanti,,"May 24, 1972 in Rye, New York, USA",1972-05-24,"Rye, New York, USA",,
nm0075796,Kirsten Berman,Kirsten Berman,160,,,,,
nm0075650,Charles Berling,Charles Berling,,"April 30, 1958 in Saint-Mandé, Seine [now Val-de-Marne], France",1958-04-30,"Saint-Mandé, Seine [now Val-de-Marne], France",,
nm0075696,Andrea Berloff,Andrea Berloff,,,,,,
nm0075731,Brigitte Berman,Brigitte Berman,,,,,,
nm0075843,Sabina Berman,Sabina Berman,,"1955 in Mexico City, Distrito Federal, Mexico","1955 in Mexico City, Distrito Federal, Mexico","Mexico City, Distrito Federal, Mexico",,
nm0075849,Shari Springer Berman,Shari Springer Berman,,"July 13, 1963 in New York City, New York, USA",1963-07-13,"New York City, New York, USA",,
nm0076166,Carlo Bernard,Carlo Bernard,,,,,,
nm0076412,Peter Schink,Peter Schink,,,,,,
nm0076670,Alexander Berner,Alexander Berner,,"1966 in Munich, Germany","1966 in Munich, Germany","Munich, Germany",,
nm0076780,Daniel Bernhardt,Daniel Bernhardt,190,"August 31, 1965 in Worblaufen BE, Switzerland",1965-08-31,"Worblaufen BE, Switzerland",,
nm0076889,Mélanie Bernier,Mélanie Bernier,158,"January 5, 1985 in Tours, France",1985-01-05,"Tours, France",,
nm0077002,Assaf Bernstein,Assaf Bernstein,,"July 8, 1970 in Israel",1970-07-08,Israel,,
nm0077043,Fred Bernstein,Fred Bernstein,,,,,,
nm0077052,Gregory Bernstein,Gregory Bernstein,,"July 5, 1955 in Los Angeles, California, USA",1955-07-05,"Los Angeles, California, USA",,
nm0077080,Jonathan Bernstein,Jonathan Bernstein,,,,,,
nm0077110,Nancy Bernstein,Nancy Bernstein,,"September 10, 1960 in New York, USA",1960-09-10,"New York, USA",2015-09-18,"California, USA  "
nm0077127,Robert Bernstein,Robert Bernstein,,,,,,
nm0077149,Steven Bernstein,Steven Bernstein,,,,,,
nm0077365,Gillian Berrie,Gillian Berrie,,"September 8, 1966 in Greenock, Scotland, UK",1966-09-08,"Greenock, Scotland, UK",,
nm0077595,Josh Berry,Josh Berry,188,,,,,
nm0077873,Jean-Yves Berteloot,Jean-Yves Berteloot,,"August 27, 1957 in Saint-Omer, Pas-de-Calais, France",1957-08-27,"Saint-Omer, Pas-de-Calais, France",,
nm0078203,Christopher Bertolini,Christopher Bertolini,,,,,,
nm0078465,Julie Bertuccelli,Julie Bertuccelli,,"February 12, 1968 in Boulogne-Billancourt, Hauts-de-Seine, France",1968-02-12,"Boulogne-Billancourt, Hauts-de-Seine, France",,
nm0078473,Paul Hertzberg,Paul Hertzberg,,,,,,
nm0078542,Dorothy Berwin,Dorothy Berwin,,,,,,
nm0078802,Reinhard Besser,Reinhard Besser,,,,,,
nm0078868,René Besson,René Alberto Gil-Besson,,,,,,
nm0078897,Ben Best,Ben Best,175,,,,,
nm0079065,Mariela Besuievsky,Mariela Besuievsky,,,,,,
nm0079263,Marco Betta,Marco Betta,,"July 25, 1964 in Enna, Sicily, Italy",1964-07-25,"Enna, Sicily, Italy",,
nm0079273,Paul Bettany,Paul Bettany,191,"May 27, 1971 in Harlesden, London, England, UK",1971-05-27,"Harlesden, London, England, UK",,
nm0079323,Tom Betterton,Tom Betterton,,,,,,
nm0079651,Daisy Bevan,Daisy Carmen Bevan,175,"March 28, 1992 in Westminster, London, England, UK",1992-03-28,"Westminster, London, England, UK",,
nm0079677,Tim Bevan,Timothy John Bevan,,"December 20, 1957 in Queenstown, New Zealand",1957-12-20,"Queenstown, New Zealand",,
nm0080049,Yasiin Bey,Dante Terrell Smith,175,"December 11, 1973 in Brooklyn, New York City, New York, USA",1973-12-11,"Brooklyn, New York City, New York, USA",,
nm0080120,Thomas Bezucha,Thomas Gordon Bezucha,,"March 8, 1964",1964-03-08,,,
nm0080157,Devika Bhagat,Devika Bhagat,,"October 25, 1979 in New Delhi, India",1979-10-25,"New Delhi, India",,
nm0080171,Vashu Bhagnani,Vashu Bhagnani,,,,,,
nm0080220,Sanjay Leela Bhansali,Sanjay Leela Bhansali,,"February 24, 1963 in Mumbai, India",1963-02-24,"Mumbai, India",,
nm0080315,Mahesh Bhatt,Mahesh Bhatt,,"September 20, 1948 in Bombay, State of Bombay, India",1948-09-20,"Bombay, State of Bombay, India",,
nm0080232,Nitish Bharadwaj,Nitish Bharadwaj,,,,,,
nm0080235,Vishal Bhardwaj,Vishal Bhardwaj,,,,,,
nm0080333,Vikram Bhatt,Vikram Bhatt,,"January 27, 1969 in Bombay, Maharashtra, India",1969-01-27,"Bombay, Maharashtra, India",,
nm0080966,Bruno Bichir,Bruno Bichir Nájera,,"October 6, 1967 in Mexico City, Distrito Federal, Mexico",1967-10-06,"Mexico City, Distrito Federal, Mexico",,
nm0081046,Laura Bickford,Laura Bickford,,,,,,
nm0081081,Jenny Bicks,Jenny Bicks,,"July 30, 1963 in USA",1963-07-30,USA,,
nm0081133,Adrienne Biddle,Adrienne Biddle,,"February 17, 1971 in Redwood City, California, USA",1971-02-17,"Redwood City, California, USA",,
nm0081179,Thomas Bidegain,Thomas Bidegain,,,,,,
nm0081279,Rick Bieber,Rick Bieber,,,,,,
nm0081514,Marc Bienstock,Marc Bienstock,,,,,,
nm0081540,Susanne Bier,Susanne Bier,,"April 15, 1960 in Copenhagen, Denmark",1960-04-15,"Copenhagen, Denmark",,
nm0081723,Luca Bigazzi,Luca Bigazzi,,"1958 in Milan, Lombardy, Italy","1958 in Milan, Lombardy, Italy","Milan, Lombardy, Italy",,
nm0081801,Sean Biggerstaff,Sean Biggerstaff,175,"March 15, 1983 in Glasgow, Scotland, UK",1983-03-15,"Glasgow, Scotland, UK",,
nm0082012,Gordon Bijelonic,Gordon Bijelonic,,,,,,
nm0082052,Jan Bijvoet,Jan Bijvoet,,"December 28, 1966 in Antwerpen, Flanders, Belgium",1966-12-28,"Antwerpen, Flanders, Belgium",,
nm0082211,Haluk Bilginer,Nihat Haluk Bilginer,174,"June 5, 1954 in Izmir, Turkey",1954-06-05,"Izmir, Turkey",,
nm0082450,Paul Feig,Paul Feig,183,"September 17, 1962 in Mount Clemens, Michigan, USA",1962-09-17,"Mount Clemens, Michigan, USA",,
nm0082526,Peter Billingsley,Peter Billingsley-Michaelsen,168,"April 16, 1971 in New York City, New York, USA",1971-04-16,"New York City, New York, USA",,
nm0082802,Mike Binder,Mike Binder,173,"1958 in Detroit, Michigan, USA","1958 in Detroit, Michigan, USA","Detroit, Michigan, USA",,
nm0082839,Scott Bindley,Scott Bindley,,,,,,
nm0082893,Steve Bing,Stephen Leo Bing,193,"March 31, 1965 in New York City, New York, USA",1965-03-31,"New York City, New York, USA",2020-06-22,"Los Angeles, California, USA  "
nm0083015,Thierry Binisti,Thierry Binisti,,,,,,
nm0083240,Dimitris Birbilis,Dimitris Birbilis,,,,,,
nm0083340,Andrew Bird,Andrew Bird,,"December, 1956 in London, England, UK",1956-12-01,"London, England, UK",,
nm0083348,Brad Bird,Phillip Bradley Bird,173,"September 24, 1957 in Kalispell, Montana, USA",1957-09-24,"Kalispell, Montana, USA",,
nm0083349,Brian Bird,Brian Bird,,"May 28, 1957 in Kewanee, Illinois, USA",1957-05-28,"Kewanee, Illinois, USA",,
nm0083547,David Birke,David Birke,,,,,,
nm0083655,Gil Birmingham,Gil Birmingham,185,"July 13, 1953 in San Antonio, Texas, USA",1953-07-13,"San Antonio, Texas, USA",,
nm0083696,Roger Birnbaum,Roger Birnbaum,,,,,,
nm0083751,Stéphanie Anne Weber Biron,Stéphanie Anne Weber Biron,,"May 21, 1976 in Montréal, Québec, Canada",1976-05-21,"Montréal, Québec, Canada",,
nm0083795,Eva Birthistle,Eva Marie Birthistle,163,"April, 1974 in Bray, County Wicklow, Ireland",1974-04-01,"Bray, County Wicklow, Ireland",,
nm0083851,Sam Bisbee,Sam Bisbee,,,,,,
nm0084312,Robin Bissell,Robin Bissell,,"June 6, 1968 in Philadelphia, Pennsylvania, USA",1968-06-06,"Philadelphia, Pennsylvania, USA",,
nm0084370,Yannick Bisson,Yannick D. Bisson,175,"May 16, 1969 in Montréal, Québec, Canada",1969-05-16,"Montréal, Québec, Canada",,
nm0084908,Edda Björgvinsdóttir,Edda Björgvinsdóttir,,"September 13, 1952 in Reykjavík, Iceland",1952-09-13,"Reykjavík, Iceland",,
nm0084950,Irina Björklund,Irina Felicia Björklund,163,"February 7, 1973 in Danderyd, Stockholms län, Sweden",1973-02-07,"Danderyd, Stockholms län, Sweden",,
nm0085542,Todd Black,Todd Stuart Black,,"February 9, 1960 in Dallas, Texas, USA",1960-02-09,"Dallas, Texas, USA",,
nm0085257,Dustin Lance Black,Dustin Lance Black,178,"June 10, 1974 in Sacramento, California, USA",1974-06-10,"Sacramento, California, USA",,
nm0085312,Jack Black,Thomas Jacob Black,168,"August 28, 1969 in Hermosa Beach, California, USA",1969-08-28,"Hermosa Beach, California, USA",,
nm0085400,Lewis Black,Lewis Niles Black,175,"August 30, 1948 in Silver Spring, Maryland, USA",1948-08-30,"Silver Spring, Maryland, USA",,
nm0085407,Lucas Black,Lucas York Black,175,"November 29, 1982 in Speake, Alabama, USA",1982-11-29,"Speake, Alabama, USA",,
nm0086194,April Blair,April Blair,,,,,,
nm0086301,Macon Blair,Macon Chaplain Blair,,,,,,
nm0086613,Juliet Blake,Juliet Blake,,,,,,
nm0086697,Rachael Blake,Rachael Morelle Blake,171,"May 26, 1971 in Perth, Western Australia, Australia",1971-05-26,"Perth, Western Australia, Australia",,
nm0086703,Richard Blake,Richard Wayne Blake,185,"January 24, 1983 in Kenosha, Wisconsin, USA",1983-01-24,"Kenosha, Wisconsin, USA",,
nm0086955,Nicolas Blanc,Nicolas Blanc,,,,,,
nm0086998,Ken Blancato,Ken Blancato,,,,,,
nm0087460,Larry Blanford,Larry Blanford,,,,,,
nm0087918,Christopher Blauvelt,Christopher Blauvelt,,"May 29, 1970 in Los Angeles, California, USA",1970-05-29,"Los Angeles, California, USA",,
nm0088127,Alexis Bledel,Kimberly Alexis Bledel,170,"September 16, 1981 in Houston, Texas, USA",1981-09-16,"Houston, Texas, USA",,
nm0088144,Tempestt Bledsoe,Tempestt K. Bledsoe,173,"August 1, 1973 in Chicago, Illinois, USA",1973-08-01,"Chicago, Illinois, USA",,
nm0088173,Ehud Bleiberg,Ehud Bleiberg,,,,,,
nm0088414,Rosemary Blight,Rosemary Blight,,,,,,
nm0088536,Thomas A. Bliss,Thomas Albert Bliss,,"December 13, 1952 in Hollywood, California, USA",1952-12-13,"Hollywood, California, USA",,
nm0088747,Lawrence Block,Lawrence Block,,"June 24, 1938 in Buffalo, New York, USA",1938-06-24,"Buffalo, New York, USA",,
nm0088756,Peter Block,Peter Block,,"November 29 in Hartford, Connecticut, USA","November 29 in Hartford, Connecticut, USA","Hartford, Connecticut, USA",,
nm0088955,Neill Blomkamp,Neill Blomkamp,180,"September 17, 1979 in Johannesburg, South Africa",1979-09-17,"Johannesburg, South Africa",,
nm0089033,Régis Blondeau,Régis Blondeau,,,,,,
nm0089141,Brian Bloom,Brian Keith Bloom,180,"June 30, 1970 in Long Island, New York, USA",1970-06-30,"Long Island, New York, USA",,
nm0089217,Orlando Bloom,Orlando Jonathan Blanchard Bloom,180,"January 13, 1977 in Canterbury, Kent, England, UK",1977-01-13,"Canterbury, Kent, England, UK",,
nm0089333,Patrick Blossier,Patrick Blossier,,"September 23, 1949 in Paris, France",1949-09-23,"Paris, France",,
nm0089456,Marc Blucas,Marcus Paul Blucas,188,"January 11, 1972 in Butler, Pennsylvania, USA",1972-01-11,"Butler, Pennsylvania, USA",,
nm0089459,Richard Bluck,Richard Bluck,,,,,,
nm0089485,Callum Blue,Daniel James Callum Blue,185,"August 19, 1977 in London, England, UK",1977-08-19,"London, England, UK",,
nm0089658,Jason Blum,Jason Ferus Blum,188,"February 20, 1969 in Los Angeles, California, USA",1969-02-20,"Los Angeles, California, USA",,
nm0089742,Stuart Blumberg,Stuart Ethan Blumberg,,"July 19, 1969",1969-07-19,,,
nm0089820,Jason Blumenthal,Jason Blumenthal,,,,,,
nm0090066,Reggie Rock Bythewood,Reggie Rock Bythewood,,"July 7, 1965 in Bronx, New York, USA",1965-07-07,"Bronx, New York, USA",,
nm0090199,Paul Harris Boardman,Paul Harris Boardman,,,,,,
nm0090312,Sean Bobbitt,Sean Francis Bobbitt,,"November 29, 1958 in Corpus Christi, Texas, USA",1958-11-29,"Corpus Christi, Texas, USA",,
nm0090350,Philippe Bober,Philippe Bober,,,,,,
nm0090386,James Bobin,James Bobin,188,"1972 in Hampshire, England, UK","1972 in Hampshire, England, UK","Hampshire, England, UK",,
nm0090394,Daniel Bobker,Daniel Bobker,,,,,,
nm0090855,Carlos Bodelón,Carlos Suárez Bodelón,,,,,,
nm0091035,Kim Bodnia,Kim Bodnia,178,"April 12, 1965 in Copenhagen, Denmark",1965-04-12,"Copenhagen, Denmark",,
nm0091076,Sergei Bodrov,Sergey Vladimirovich Bodrov,,"June 28, 1948 in Khabarovsk, Khabarovskiy kray, RSFSR, USSR [now Russia]",1948-06-28,"Khabarovsk, Khabarovskiy kray, RSFSR, USSR [now Russia]",,
nm0091579,Timothy Scott Bogart,Timothy Scott Bogart,,,,,,
nm0091686,Hagen Bogdanski,Hagen Bogdanski,,"April 24, 1965 in Berlin, Germany",1965-04-24,"Berlin, Germany",,
nm0091849,Ludek Bogner,Ludek Bogner,,,,,,
nm0092018,Leslie Bohem,Leslie Karoly Bohem,,"September 25, 1951 in Los Angeles, California, USA",1951-09-25,"Los Angeles, California, USA",,
nm0092061,Adam Bohling,Adam Bohling,,,,,,
nm0092169,Sunil Bohra,Sunil Bohra,,,,,,
nm0092362,Julien Boisselier,Julien Boisselier,,"May 26, 1970 in Nantes, France",1970-05-26,"Nantes, France",,
nm0092575,Oliver Bokelberg,Oliver Bokelberg,,"December 21, 1964 in Hamburg, West Germany",1964-12-21,"Hamburg, West Germany",,
nm0092578,Jon Bokenkamp,Jon Bokenkamp,,,,,,
nm0092677,Katie Boland,Katherine Lenora Boland,170,"February 14, 1988 in Toronto, Ontario, Canada",1988-02-14,"Toronto, Ontario, Canada",,
nm0092839,Nicolas Bolduc,Nicolas Bolduc,,"March 5, 1973 in Montreal, Quebec, Canada",1973-03-05,"Montreal, Quebec, Canada",,
nm0092935,Andrew Keenan-Bolger,Andrew Keenan-Bolger,163,"May 16, 1985",1985-05-16,,,
nm0092961,Sarah Bolger,Sarah Lee Bolger,163,"February 28, 1991 in Dublin, Ireland",1991-02-28,"Dublin, Ireland",,
nm0093271,Craig Bolotin,Craig Bolotin,,"May 23, 1954 in Chicago, Illinois, USA",1954-05-23,"Chicago, Illinois, USA",,
nm0093337,Jeremy Bolt,Jeremy Richard Gordon Bolt,,"October 25, 1965 in Uganda",1965-10-25,Uganda,,
nm0093560,Mark Bomback,Mark Bomback,,"August 29, 1971 in New Rochelle, New York, USA",1971-08-29,"New Rochelle, New York, USA",,
nm0093589,Matt Bomer,Matthew Staton Bomer,180,"October 11, 1977 in Webster Groves, Missouri, USA",1977-10-11,"Webster Groves, Missouri, USA",,
nm0093678,Paolo Bonacelli,Paolo Bonacelli,184,"February 28, 1937 in Rome, Lazio, Italy",1937-02-28,"Rome, Lazio, Italy",,
nm0093748,Gregory J. Bonann,Gregory J. Bonann,,"June 28, 1952 in Santa Monica, California, USA",1952-06-28,"Santa Monica, California, USA",,
nm0093906,Cindy Bond,Cindy Bond,,,,,,
nm0094037,Ruskin Bond,Ruskin Bond,,"May 19, 1934 in Kasauli, Punjab, British India",1934-05-19,"Kasauli, Punjab, British India",,
nm0094080,Fedor Bondarchuk,Fedor Sergeevich Bondarchuk,182,"May 9, 1967 in Moscow, RSFSR, USSR [now Russia]",1967-05-09,"Moscow, RSFSR, USSR [now Russia]",,
nm0094274,Bertrand Bonello,Bertrand Bonello,,"September 11, 1968 in Nice, Alpes-Maritimes, France",1968-09-11,"Nice, Alpes-Maritimes, France",,
nm0094435,Bong Joon Ho,Bong Joon Ho,182,"September 14, 1969 in Daegu, South Korea",1969-09-14,"Daegu, South Korea",,
nm0094487,Chris Bongirne,Chris Bongirne,,,,,,
nm0094724,Agathe Bonitzer,Agathe Bonitzer,,"April 24, 1989 in Paris, France",1989-04-24,"Paris, France",,
nm0094726,Pascal Bonitzer,Pascal Bonitzer,,"February 1, 1946 in Paris, France",1946-02-01,"Paris, France",,
nm0094993,Valérie Bonneton,Valérie Bonneton,,"April 5, 1970 in Somain, Nord, France",1970-04-05,"Somain, Nord, France",,
nm0095017,Hugh Bonneville,Hugh Richard Bonneville Williams,187,"November 10, 1963 in Paddington, London, England, UK",1963-11-10,"Paddington, London, England, UK",,
nm0095374,Brad Booker,Brad Booker,,"November 27, 1971 in Springfield, Illinois, USA",1971-11-27,"Springfield, Illinois, USA",,
nm0095478,Mark Boone Junior,Mark Heidrich,171,"March 17, 1955 in Cincinnati, Ohio, USA",1955-03-17,"Cincinnati, Ohio, USA",,
nm0095696,Emily Booth,Emily Katherine Booth,163,"April 26, 1976 in Chester, England, UK",1976-04-26,"Chester, England, UK",,
nm0095757,Martin Booth,Martin Booth,,"September 7, 1944 in Lancashire, England, UK",1944-09-07,"Lancashire, England, UK",2004-02-12,"Stoodleigh, Devon, England, UK  "
nm0096168,Walter Borden,Walter Borden,,,,,,
nm0181767,Steve Cosens,Steve Cosens,,,,,,
nm0096319,Christopher Borrelli,Christopher Borrelli,,,,,,
nm0096332,Mauro Borrelli,Mauro Borrelli,,,,,,
nm0097001,Moritz Borman,Moritz Borman,,1955 in Germany,1955 in Germany,Germany,,
nm0097079,Ole Bornedal,Hans Ole Bornedal,,"May 26, 1959 in Nørresundby, Denmark",1959-05-26,"Nørresundby, Denmark",,
nm0097517,Derrick Borte,Derrick Borte,,"December 7, 1967 in Germany",1967-12-07,Germany,,
nm0097765,Johnny Yong Bosch,John Jay Bosch,174,"January 6, 1976 in Kansas City, Missouri, USA",1976-01-06,"Kansas City, Missouri, USA",,
nm0098224,Kathryn Bostic,Kathryn Bostic,,,,,,
nm0098378,Kate Bosworth,Catherine Ann Bosworth,165,"January 2, 1983 in Los Angeles, California, USA",1983-01-02,"Los Angeles, California, USA",,
nm0098949,Mathieu Bouchard-Malo,Mathieu Bouchard-Malo,,,,,,
nm0098793,Sami Bouajila,Sami Bouajila,176,"May 26, 1966 in La Tronche, Isère, France",1966-05-26,"La Tronche, Isère, France",,
nm0098842,Alain Boublil,Alain Albert Boublil,,"March 5, 1941 in Tunis, French Protectorate of Tunisia [now Tunisia]",1941-03-05,"Tunis, French Protectorate of Tunisia [now Tunisia]",,
nm0098953,Rachid Bouchareb,Rachid Bouchareb,,"September 1, 1959 in Paris, France",1959-09-01,"Paris, France",,
nm0098961,Nicolas Bouchaud,Nicolas Bouchaud,,,,,,
nm0099174,Chafia Boudraa,Chafia Boudraa,,,,,,
nm0099278,Michael Boughen,Michael Boughen,,,,,,
nm0099541,Pierre Boulle,Pierre François Marie Louis Boulle,,"February 20, 1912 in Avignon, Vaucluse, France",1912-02-20,"Avignon, Vaucluse, France",1994-01-30,"Paris, France  "
nm0099677,Michel Bouquet,Michel Bouquet,172,"November 6, 1925 in Paris, France",1925-11-06,"Paris, France",,
nm0099753,Ludovic Bource,Ludovic Bource,,,,,,
nm0100068,JR Bourne,David J. R. Bourne,177,"April 8, 1970 in Toronto, Ontario, Canada",1970-04-08,"Toronto, Ontario, Canada",,
nm0100597,Andrew Bovell,Andrew John Bovell,,"November 23, 1962 in Perth, Western Australia, Australia",1962-11-23,"Perth, Western Australia, Australia",,
nm0100628,Charlotte Bøving,Charlotte Bøving,,"August 15, 1964 in Denmark",1964-08-15,Denmark,,
nm0100793,Andrew Bowen,Andrew S. Bowen,188,"March 31, 1972 in Boston, Massachusetts, USA",1972-03-31,"Boston, Massachusetts, USA",,
nm0100866,Julie Bowen,Julie Bowen Luetkemeyer,168,"March 3, 1970 in Baltimore, Maryland, USA",1970-03-03,"Baltimore, Maryland, USA",,
nm0101005,Tom Bower,Ralph Thomas Bower,180,"January 3, 1938 in Denver, Colorado, USA",1938-01-03,"Denver, Colorado, USA",,
nm0101047,David Bowers,David Bowers,,,,,,
nm0101198,Grant Bowler,Grant Bowler,183,"July 18, 1968 in Auckland, New Zealand",1968-07-18,"Auckland, New Zealand",,
nm0101302,Chris Bowman,Chris Bowman,,,,,,
nm0105951,Paul Braunstein,Paul Braunstein,,,,,,
nm0101563,Goûchy Boy,Goûchy Boy,20,,,,,
nm0101639,Frank Cottrell Boyce,Frank Cottrell Boyce,,"1961 in Liverpool, England, UK","1961 in Liverpool, England, UK","Liverpool, England, UK",,
nm0101741,David Boyd,David Boyd,,,,,,
nm0101859,Matthew Boyd,Matthew Boyd,,,,,,
nm0101921,Steven J. Boyd,Steven J. Boyd,,,,,,
nm0101970,Victoria Boydell,Victoria Boydell,,,,,,
nm0101991,Philippa Boyens,Philippa Boyens,,,,,,
nm0102278,Kazimir Boyle,Kazimir Boyle,,"September 27, 1976 in Chicago, Illinois, USA",1976-09-27,"Chicago, Illinois, USA",,
nm0103299,Justin Bradley,Justin Bradley,179,"September 8, 1985 in Montreal, Quebec, Canada",1985-09-08,"Montreal, Quebec, Canada",,
nm0103038,Jesse Bradford,Jesse Bradford Watrouse,173,"May 28, 1979 in Norwalk, Connecticut, USA",1979-05-28,"Norwalk, Connecticut, USA",,
nm0103187,Dan Bradley,Dan Bradley,,,,,,
